[22:53:36	]Mao Zheng Tao s'est connecté.
[22:59:50	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[22:59:56	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:00:21	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:00:23	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:00:27	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:00:34	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:00:48	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [117][pfx1_0c]'.
[23:00:56	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [117][pfx1_0d]'.
[23:01:53	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [118][npc_vj_ezt_fast_ncxenbie]'.
[23:01:55	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [118][npc_vj_ezt_ncglowbie]'.
[23:01:56	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:02:01	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [118][npc_vj_ezt_fast_ncglowbieto]'.
[23:02:07	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : rb655_dissolve
[23:02:15	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:02:19	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:02:23	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [118][npc_vj_ezt_petlion]'.
[23:03:09	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:04:36	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:04:36	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:05:34	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:05:35	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:07:10	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_deadvort]'.
[23:07:47	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [117][npc_vj_ezt_sumvort]'.
[23:07:55	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:07:56	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:08:22	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_gloworker]'.
[23:08:26	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [236][npc_vj_ezt_glowlion]'.
[23:08:30	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [263][npc_vj_ezt_poglowcrab]'.
[23:08:34	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_gflyingpredator]'.
[23:08:38	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_comvort]'.
[23:08:42	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_deadboss]'.
[23:08:47	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_tamer]'.
[23:08:50	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:09:53	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezo_fast_arcbieto]'.
[23:10:31	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [117][npc_vj_ezo_fast_arcbieto]'.
[23:10:36	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezo_arccrab]'.
[23:10:39	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezo_fast_arcbie]'.
[23:10:40	]AxeL [ Equipe Animation / Narration ] a subi 10 dégâts de Arctic Fast Zombie.
[23:10:56	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_camoscanner]'.
[23:11:19	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:11:20	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_advisorv2]'.
[23:11:27	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_aflock]'.
[23:11:30	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:11:38	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:11:40	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [117][npc_vj_ezt_glowcrab]'.
[23:11:47	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][npc_vj_ezt_aflock]'.
[23:11:48	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [117][npc_vj_ezt_arbcrab]'.
[23:11:58	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [101][sent_vj_ezt_tree]'.
[23:12:00	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [117][npc_vj_ezt_ccrab]'.
[23:12:01	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [119][npc_vj_ezt_ccrab]'.
[23:12:06	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : rb655_dissolve
[23:13:02	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:13:02	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:13:13	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:13:42	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_d47_canals/interior_wall_512.mdl.
[23:15:45	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_c17/fence03a.mdl.
[23:15:52	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_c17/fence03a.mdl.
[23:16:03	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_c17/fence03a.mdl.
[23:16:08	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_c17/fence03a.mdl.
[23:16:12	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_c17/fence03a.mdl.
[23:16:22	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_c17/fence03a.mdl.
[23:16:27	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_c17/fence03a.mdl.
[23:16:35	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_c17/fence03a.mdl.
[23:17:03	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_d47_canals/interior_wall_256.mdl.
[23:17:38	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_lab/wallunit_display.mdl.
[23:17:40	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_lab/wallunit_housing.mdl.
[23:17:56	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_d47_canals/interior_wall_256.mdl.
[23:18:20	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_c17/fence03a.mdl'.
[23:18:20	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:21	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_c17/fence03a.mdl'.
[23:18:21	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:22	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_c17/fence03a.mdl'.
[23:18:22	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:22	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_c17/fence03a.mdl'.
[23:18:22	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:23	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_c17/fence03a.mdl'.
[23:18:23	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:25	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_c17/fence03a.mdl'.
[23:18:25	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:26	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_c17/fence03a.mdl'.
[23:18:26	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:27	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_c17/fence03a.mdl'.
[23:18:27	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:27	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_d47_canals/interior_wall_256.mdl'.
[23:18:27	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:18:34	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:18:38	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:19:08	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combineinnerwall001c.mdl.
[23:19:10	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combineinnerwallcluster1024_001a.mdl.
[23:19:16	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combineinnerwallcluster1024_002a.mdl.
[23:19:18	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combineinnerwallcluster1024_003a.mdl.
[23:20:05	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/railing_corner_outside.mdl.
[23:20:19	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/combine_scanner.mdl.
[23:20:20	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/combine_scanner.mdl.
[23:20:28	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [263][npc_vj_combine_apc_z]'.
[23:20:29	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'NPC [279][npc_vj_combine_apc_z]'.
[23:20:30	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:20:31	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:20:31	]AxeL [ Equipe Animation / Narration ] a subi 10 dégâts de Combine APC.
[23:20:31	]AxeL [ Equipe Animation / Narration ] a subi 2 dégâts de Combine APC.
[23:20:31	]AxeL [ Equipe Animation / Narration ] a subi 2 dégâts de Combine APC.
[23:20:31	]AxeL [ Equipe Animation / Narration ] a subi 2 dégâts de Combine APC.
[23:20:31	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:20:39	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : remove
[23:20:40	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:20:43	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [263][item_healthkit]'.
[23:20:44	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [263][item_healthvial]'.
[23:20:46	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [263][item_battery]'.
[23:20:46	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [264][item_battery]'.
[23:20:46	]AxeL [ Equipe Animation / Narration ] est complètement guéri.
[23:20:46	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [265][item_battery]'.
[23:20:47	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [266][item_battery]'.
[23:20:47	]AxeL [ Equipe Animation / Narration ] a fait apparaitre  'Entity [269][item_battery]'.
[23:20:47	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:20:59	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/combine_wall.mdl.
[23:21:35	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combineinnerwallcluster1024_001a.mdl.
[23:21:40	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:22:15	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_combine/combineinnerwallcluster1024_001a.mdl'.
[23:22:15	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:22:21	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combineinnerwallcluster1024_003a.mdl.
[23:22:23	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:22:37	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:22:39	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:23:27	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combineinnerwallcluster1024_002a.mdl.
[23:23:31	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:23:34	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : remove
[23:24:08	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:24:11	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combine_barricade_tall01b.mdl.
[23:24:15	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combine_booth_med01a.mdl.
[23:24:21	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_combine/combine_booth_short01a.mdl.
[23:25:05	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/hunter/blocks/cube2x6x05.mdl.
[23:25:08	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/hunter/blocks/cube2x6x1.mdl.
[23:25:13	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/hunter/blocks/cube3x6x025.mdl.
[23:25:14	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/hunter/blocks/cube3x8x025.mdl.
[23:25:17	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/hunter/blocks/cube4x8x1.mdl.
[23:25:20	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:25:30	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:25:35	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/hunter/blocks/cube4x8x1.mdl'.
[23:25:35	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:25:36	]AxeL [ Equipe Animation / Narration ] a désactivé le mode observateur à son point d'origine.
[23:25:37	]AxeL [ Equipe Animation / Narration ] a activé le mode observateur.
[23:25:41	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:45	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:46	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:50	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:51	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:53	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:54	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:56	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:57	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:25:59	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:26:00	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:26:01	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:26:02	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:26:03	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:26:48	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:27:31	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/iBeam01a_cluster01.mdl.
[23:27:41	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: submaterial
[23:27:48	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:28:02	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:02	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:04	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:04	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:05	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:05	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:05	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:05	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:06	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:06	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:14	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:14	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:16	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:16	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:17	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:17	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:18	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:18	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:18	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:18	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:19	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:19	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:19	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:19	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:22	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:22	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:22	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:28:22	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:28:26	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:28:27	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:28:27	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:28:28	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:28:28	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:29:06	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:29:06	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:29:08	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:29:08	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:29:09	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:29:09	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:29:09	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:29:09	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:29:10	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:29:10	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:29:11	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: duplicator
[23:29:11	]AxeL [ Equipe Animation / Narration ] a fait apparaitre 'models/props_junk/ibeam01a_cluster01.mdl.
[23:29:12	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:29:13	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:29:14	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:29:14	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:29:14	]AxeL [ Equipe Animation / Narration ] has fired a toolgun with the name: nocollideworld
[23:30:32	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_junk/ibeam01a_cluster01.mdl'.
[23:30:32	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:30:33	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_junk/ibeam01a_cluster01.mdl'.
[23:30:33	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:30:34	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_junk/ibeam01a_cluster01.mdl'.
[23:30:34	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:30:34	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_junk/ibeam01a_cluster01.mdl'.
[23:30:34	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
[23:30:35	]AxeL [ Equipe Animation / Narration ] a activé persistance pour 'models/props_junk/ibeam01a_cluster01.mdl'.
[23:30:35	]AxeL [ Equipe Animation / Narration ] a utilisé une option de menu contextuel portant ce nom : persist
