[13:30:05	]Revain has connected.
[17:45:24	]şartlar ve koşullar used command '/CharGiveFlag abuzer a'.
[17:45:42	]şartlar ve koşullar used command '/CharGiveFlag abuzer A'.
[17:46:40	]Abuzer Kömürcü ran SAM command 'menu' with arguments: ''
[17:46:49	]şartlar ve koşullar used command '/CharGiveTempFlags abuzer pet 10'.
[17:46:56	]şartlar ve koşullar used command '/CharGiveTempFlags abuzer PET 10'.
[17:52:07	]şartlar ve koşullar entered observer.
[17:52:10	]şartlar ve koşullar has fired a toolgun with the name: advdupe2
[17:52:30	]şartlar ve koşullar has fired a toolgun with the name: advdupe2
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combineinnerwall001c.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:30	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combineinnerwall001c.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combineinnerwall001c.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/railing_128.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_tptimer.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med02b.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combineinnerwall001c.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/railing_512.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/railing_512.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med02a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall02b.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combineinnerwall001c.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/skeleton/skeleton_whole_noskins.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_bridge.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/railing_256.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/railing_128.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_bridge_b.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:32	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[17:52:33	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:33	]şartlar ve koşullar has spawned 'models/props_combine/combinetower001.mdl'.
[17:52:33	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:33	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:52:33	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[17:52:33	]şartlar ve koşullar has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[17:53:14	]şartlar ve koşullar has fired a toolgun with the name: advdupe2
[17:53:15	]şartlar ve koşullar has spawned 'models/props_junk/popcan01a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_trainstation/trainstation_clock001.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_c17/furniturecouch001a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_c17/shelfunit01a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_junk/garbage_glassbottle002a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_c17/furnituretable003a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_junk/garbage_glassbottle003a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_junk/popcan01a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_junk/garbage_coffeemug001a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_combine/breenglobe.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_c17/furnituretable001a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_c17/lockers001a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned a 'Vehicle [2109][prop_vehicle_prisoner_pod]'.
[17:53:15	]şartlar ve koşullar has spawned a 'Vehicle [2111][prop_vehicle_prisoner_pod]'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_c17/furniturecouch001a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_combine/breenglobe.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_junk/garbage_coffeemug001a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_junk/popcan01a.mdl'.
[17:53:15	]şartlar ve koşullar has spawned 'models/props_junk/popcan01a.mdl'.
[17:53:31	]şartlar ve koşullar has fired a toolgun with the name: advdupe2
[17:53:31	]şartlar ve koşullar has spawned 'models/props_junk/pushcart01a.mdl'.
[17:53:31	]şartlar ve koşullar has spawned 'models/props_combine/combine_monitorbay.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props_c17/chair02a.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props_lab/filecabinet02.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/weapons/c_ordinalriflearccw.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props/cs_office/paperbox_pile_01.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/nova/chair_office01.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props_interiors/furniture_desk01a.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props_junk/garbage_newspaper001a.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props_junk/garbage_newspaper001a.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props/cs_militia/newspaperstack01.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props_c17/lockers001a.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[17:53:32	]şartlar ve koşullar has spawned 'models/props_c17/lockers001a.mdl'.
[17:53:52	]şartlar ve koşullar has fired a toolgun with the name: advdupe2
[17:53:52	]şartlar ve koşullar has spawned 'models/props_docks/dock03_pole01a.mdl'.
[17:53:52	]şartlar ve koşullar has spawned 'models/props_combine/railing_256.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_256.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_256.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_junk/wood_crate001a_damaged.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_corner_outside.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_corner_outside.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_512.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_junk/wood_crate001a_damaged.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_256.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_256.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_corner_outside.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_combine/railing_512.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:53	]şartlar ve koşullar has spawned 'models/props_phx/wheels/magnetic_medium.mdl'.
[17:53:54	]şartlar ve koşullar has spawned 'models/hunter/plates/plate3x3.mdl'.
[17:54:47	]şartlar ve koşullar has spawned 'models/combine_gate_citizen.mdl'.
[17:54:52	]şartlar ve koşullar has spawned 'models/combine_gate_vehicle.mdl'.
[17:55:12	]şartlar ve koşullar has fired a toolgun with the name: prop_door
[17:56:26	]şartlar ve koşullar has spawned a 'Entity [1833][ix_forcefield]'.
[17:56:34	]crat has unloaded their "şartlar ve koşullar" character.
[17:56:37	]crat loaded the character 'S10/OWS.GHOST-24'
[17:56:39	]S10/OWS.GHOST-24 entered observer.
[17:56:41	]S10/OWS.GHOST-24 ran SAM command 'goto' with arguments: 'abuzer'
[17:56:45	]S10/OWS.GHOST-24 exited observer at their location.
[17:56:51	]S10/OWS.GHOST-24 entered observer.
[17:56:58	]S10/OWS.GHOST-24 has spawned a 'Entity [2233][ix_forcefield]'.
[17:57:03	]S10/OWS.GHOST-24 has spawned a 'Entity [2236][ix_forcefield]'.
[17:57:08	]S10/OWS.GHOST-24 exited observer at their location.
[17:57:13	]S10/OWS.GHOST-24 entered observer.
[17:57:17	]S10/OWS.GHOST-24 has spawned a 'Entity [1953][ix_forcefield]'.
[17:57:18	]S10/OWS.GHOST-24 exited observer at their location.
[17:57:22	]S10/OWS.GHOST-24 entered observer.
[17:57:28	]S10/OWS.GHOST-24 has spawned a 'Entity [1943][ix_forcefield]'.
[17:57:31	]S10/OWS.GHOST-24 has spawned a 'Entity [1943][ix_forcefield]'.
[17:57:34	]S10/OWS.GHOST-24 has spawned a 'Entity [1961][ix_forcefield]'.
[17:57:36	]S10/OWS.GHOST-24 has spawned a 'Entity [1833][ix_forcefield]'.
[17:57:41	]S10/OWS.GHOST-24 has spawned a 'Entity [1896][ix_forcefield]'.
[17:57:42	]S10/OWS.GHOST-24 exited observer at their location.
[17:57:43	]Abuzer Kömürcü has gone afk.
[17:58:06	]S10/OWS.GHOST-24 entered observer.
[17:58:09	]S10/OWS.GHOST-24 exited observer at their location.
[17:58:09	]S10/OWS.GHOST-24 entered observer.
[17:58:12	]S10/OWS.GHOST-24 exited observer at their location.
[17:58:13	]Abuzer Kömürcü is no longer afk. Total time spent AFK: 325
[17:58:13	]S10/OWS.GHOST-24 entered observer.
[17:58:14	]S10/OWS.GHOST-24 exited observer at their location.
[17:58:18	]S10/OWS.GHOST-24 entered observer.
[17:58:19	]S10/OWS.GHOST-24 exited observer at their location.
[17:58:26	]S10/OWS.GHOST-24 has spawned a 'Entity [2112][ix_forcefield]'.
[17:58:32	]S10/OWS.GHOST-24 has spawned a 'Entity [2112][ix_forcefield]'.
[17:58:34	]S10/OWS.GHOST-24 has spawned a 'Entity [2125][ix_forcefield]'.
[17:58:37	]S10/OWS.GHOST-24 has spawned a 'Entity [1833][ix_forcefield]'.
[17:58:40	]S10/OWS.GHOST-24 has spawned a 'Entity [1896][ix_forcefield]'.
[17:58:40	]Abuzer Kömürcü has spawned 'models/props_c17/fence01a.mdl'.
[17:58:44	]S10/OWS.GHOST-24 has spawned a 'Entity [1943][ix_forcefield]'.
[17:58:45	]Abuzer Kömürcü has spawned 'models/props_c17/fence01a.mdl'.
[17:58:46	]S10/OWS.GHOST-24 has spawned a 'Entity [2106][ix_forcefield]'.
[17:58:47	]S10/OWS.GHOST-24 has spawned a 'Entity [1943][ix_forcefield]'.
[17:59:04	]S10/OWS.GHOST-24 has used a context menu option with the name: collision_on
[17:59:12	]S10/OWS.GHOST-24 has used a context menu option with the name: collision_on
[17:59:13	]S10/OWS.GHOST-24 has used a context menu option with the name: collision_off
[17:59:14	]S10/OWS.GHOST-24 has used a context menu option with the name: collision_on
[17:59:27	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[17:59:28	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[17:59:28	][IC] S10/OWS.GHOST-24: <:: Yep. ::>
[17:59:37	][IC] S10/OWS.GHOST-24: <:: FLASH. ::>
[17:59:41	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[17:59:42	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[17:59:51	][IC] S10/OWS.GHOST-24: <:: Sharp. ::>
[17:59:54	][IC] S10/OWS.GHOST-24: <:: Go sharp! ::>
[18:00:01	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[18:00:02	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[18:00:06	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[18:00:07	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[18:00:13	][IC] S10/OWS.GHOST-24: <:: QUICKSAND. ::>
[18:00:16	]S10/OWS.GHOST-24 entered observer.
[18:00:17	]S10/OWS.GHOST-24 exited observer at their location.
[18:00:20	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[18:00:20	]S10/OWS.GHOST-24 has fired a toolgun with the name: ladder
[18:00:34	]S10/OWS.GHOST-24 ran SAM command 'admin' with arguments: 'abuzer'
[18:00:35	]S10/OWS.GHOST-24 exited observer at their location.
[18:00:42	]S10/OWS.GHOST-24 entered observer.
[18:00:59	]S10/OWS.GHOST-24 exited observer at their location.
[18:01:00	]S10/OWS.GHOST-24 entered observer.
[18:01:06	]S10/OWS.GHOST-24 exited observer at their location.
[18:01:17	]S10/OWS.GHOST-24 has fired a toolgun with the name: advdupe2
[18:01:17	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_intmonitor003.mdl'.
[18:01:17	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[18:01:17	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/items/ammocrate_ar2.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_wasteland/kitchen_stove001a.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_unique/hospital/hospital_bed.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_junk/garbage_glassbottle003a.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_combine/health_charger001.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_combine/breenchair.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_unique/hospital/hospital_bed.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_furniture/kitchen_countertop1.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_junk/garbage_coffeemug001a.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_combine/railing_corner_inside.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_combine/railing_128.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_junk/garbage_glassbottle001a.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_combine/railing_128.mdl'.
[18:01:18	]S10/OWS.GHOST-24 has spawned 'models/props_junk/garbage_glassbottle002a.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_unique/hospital/hospital_bed.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_junk/garbage_glassbottle002a.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_junk/garbage_coffeemug001a.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_furniture/kitchen_shelf1.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_lab/corkboard002.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_intmonitor003.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_junk/garbage_glassbottle001a.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_lab/cleaver.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_unique/hospital/hospital_bed.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/items/ammocrate_ar2.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_unique/hospital/hospital_bed.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/items/ammocrate_ar2.mdl'.
[18:01:19	]S10/OWS.GHOST-24 has spawned 'models/props_combine/railing_128.mdl'.
[18:01:20	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:01:20	]S10/OWS.GHOST-24 has spawned 'models/props_canal/canalmap001.mdl'.
[18:01:20	]S10/OWS.GHOST-24 has spawned 'models/props_combine/health_charger001.mdl'.
[18:01:20	]S10/OWS.GHOST-24 has spawned 'models/props_wasteland/kitchen_stove002a.mdl'.
[18:01:20	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_intmonitor003.mdl'.
[18:01:20	]S10/OWS.GHOST-24 has spawned 'models/props_combine/railing_128.mdl'.
[18:01:20	]S10/OWS.GHOST-24 has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[18:01:28	]S10/OWS.GHOST-24 entered observer.
[18:01:29	]S10/OWS.GHOST-24 exited observer at their location.
[18:01:33	]S10/OWS.GHOST-24 created a 'Ammo Crate' container.
[18:01:33	]S10/OWS.GHOST-24 has used a context menu option with the name: wncontainer_create
[18:01:34	]S10/OWS.GHOST-24 created a 'Ammo Crate' container.
[18:01:34	]S10/OWS.GHOST-24 has used a context menu option with the name: wncontainer_create
[18:01:35	]S10/OWS.GHOST-24 created a 'Ammo Crate' container.
[18:01:35	]S10/OWS.GHOST-24 has used a context menu option with the name: wncontainer_create
[18:01:36	]S10/OWS.GHOST-24 opened the 'Ammo Crate' #2313 container.
[18:01:38	]S10/OWS.GHOST-24 closed the 'Ammo Crate' #2313 container.
[18:01:43	]S10/OWS.GHOST-24 has used a context menu option with the name: remove
[18:01:47	]S10/OWS.GHOST-24 has spawned a 'Entity [2282][item_healthcharger]'.
[18:02:02	]S10/OWS.GHOST-24 has used a context menu option with the name: remove
[18:02:04	]S10/OWS.GHOST-24 has spawned a 'Entity [1833][item_healthcharger]'.
[18:02:47	]S10/OWS.GHOST-24 entered observer.
[18:03:23	]S10/OWS.GHOST-24 exited observer at their location.
[18:03:26	]S10/OWS.GHOST-24 entered observer.
[18:03:48	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_512.mdl'.
[18:03:48	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:03:52	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_512.mdl'.
[18:03:52	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:03:54	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_bridge.mdl'.
[18:03:54	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:03:55	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_bridge_b.mdl'.
[18:03:55	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:03:56	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/railing_256.mdl'.
[18:03:56	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:03:58	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combinethumper001a.mdl'.
[18:03:58	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:03:58	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combineinnerwall001c.mdl'.
[18:03:58	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:03:59	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combineinnerwall001c.mdl'.
[18:03:59	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:01	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combineinnerwall001c.mdl'.
[18:04:01	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:02	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combineinnerwall001c.mdl'.
[18:04:02	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:03	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combineinnerwall001c.mdl'.
[18:04:03	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:04	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combinetower001.mdl'.
[18:04:04	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
[18:04:06	]S10/OWS.GHOST-24 has enabled persistence for 'models/props_combine/combine_barricade_tall01a.mdl'.
[18:04:06	]S10/OWS.GHOST-24 has used a context menu option with the name: persist
